system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
146,Dcard,https://www.dcard.tw/f/youtuber/p/241038338,2023-01-18 20:27:49,艾莉莎莎買房系列我會持續更新,"因為還有蠻多吐槽的點說實在話
第一 大辣辣說別人裝潢匠氣
第二 有一種驕傲感想要凸顯自己的品味
第三 看起來明明是日式簡約風說是法式風
第四 想要法式風格裝潢預算還是要拉高一點
第五 看上去是一整片白，人家法式風格是有線版的
第六  一再強調自己與別人的不同之處以展現自己獨到的品味，的確裝潢預算和別人蠻不同的
第七 裝潢預算低但把自己包裝的很厲害，很會行銷自己（雖然看在我眼裡是很會合理化自己）
第八 晚點再補充
https://i.imgur.com/NKNxgtA.jpg

https://i.imgur.com/uO1ZOa2.jpg",youtuber,1,glorianotafraid,F,看見莎莎
147,Dcard,https://www.dcard.tw/f/youtuber/p/241038529,2023-01-18 23:43:47,一個上班偷滑手機+一個只想要錢,"現在只要把風向洗成這樣就好了
各位再加把勁",youtuber,0,thrall,M,鬼畜和真
148,Dcard,https://www.dcard.tw/f/youtuber/p/241017418,2023-01-16 03:05:53,#翻唱 Amazarashi季節紛紛死去,"自從上次聽到翻唱UNRAVEL
後來又出了新的

完整影片在她yt SunTammy裡面~
真心覺得這首很不好唱
https://www.youtube.com/watch?v=0SOlrJelzwA",youtuber,0,,F,東吳大學
149,Dcard,https://www.dcard.tw/f/youtuber/p/241039872,2023-01-19 05:08:12,欸你這週業配沒,"最近看到一篇在說他們變了什麼的
當初她格局蠻小的 很常在限動抓路人公審
看到在捷運站手扶梯站左邊就拍下來
舉例，說：哪來的鄉巴佬（之類的話）
反正我記得她也不是台北人阿？
我19年就發現了 當初噴我的是一堆
如果各位不希望看到他們的影片
請前往該頻道👎
（各位請小心恩恩心眼很小的）
https://i.imgur.com/MUmbaZX.jpg
https://i.imgur.com/o788KQ8.jpg",youtuber,5,tw11091109,M,人生觀察家
150,Dcard,https://www.dcard.tw/f/youtuber/p/241017263,2023-01-16 02:28:57,來台灣的韓國人YouTuber 都幾？,"芒果（回韓國了）

韓國女生JUDY

韓國ㄟ金針菇


抖幾勒？",youtuber,21,,M,中華民國陸軍專科學校
151,Dcard,https://www.dcard.tw/f/youtuber/p/241028094,2023-01-17 11:38:34,蔡阿嘎送員工尾牙獎品噴百萬😍,"每年遊戲越來越有趣，獎品員工自己填，真是佛心老闆👍🥳

https://youtu.be/Ay4lqEN78ik

👍",youtuber,48,,M,國立高雄第一科技大學
152,Dcard,https://www.dcard.tw/f/youtuber/p/241025603,2023-01-17 05:22:42,木曜事件,"順風
今天工讀生要了兩箭的錢，卻只中了一箭；既然他爸要的是一個公平。好，我今天討的就是一個公平，向誰討？向他爸，兒子中了一箭卻要了兩箭的錢，這就叫不公平；既然兒子帶頭不公平，那爸爸說的話就是個屁。

今兒不聊小腿的事，就聊中箭；一箭就是一箭，兩箭就是兩箭，不得含糊。

況且你們早說不就得了嗎？既然你們要的是公平，你們不是欺負老實人嗎？

逆風
工讀生中箭壯烈，是否要把這些錢，拿來送給工讀生，那醫藥費不過就是九牛身上的一根毛，你們還在意嗎？不就是個小小的木曜，辦他；一個木曜也太囂張了欺負到工讀生頭上來了，不答應。

所以應該先把Dollar分清楚，再聊中箭的事，Dollar到手按照慣例37分。

我今天發聲不為了什麼，為的就是江湖豪情俠膽柔腸之大腿；你的腿就是我的腿，你的腿就是我的命，有道是，江湖本無路，有了腿便有了路。

再說花有重開日，人無再少年，品子這位姑娘如花似玉，工讀生啊，怒不得；順便為他們取個東洋名字，松鼠 晨品 子。",youtuber,79,,M,元智大學
153,Dcard,https://www.dcard.tw/f/youtuber/p/241018240,2023-01-16 05:19:56,木曜運動會拔了四年還在颯颯颯...,"https://i.imgur.com/EcXEKDq.jpg
如題，運動會已經辦到第四屆了，每年的拔河還是一樣用這種國中小式不知道哪來的拔河，主辦都不曾想過找個拔河教練教一下嗎?就算不是教練，大學拔河系隊找個人來教都比在這颯颯颯好，最後一位還戴安全帽是在?
木曜相信經費不成問題，用正確的比賽方式也能降低創作者受傷的風險還可以增加比賽的精采程度。去年有在第三年的運動會影片下面留言建議，今年還是用同樣的方式在比。
單就拔河來看，電視的全明星運動會做得比木曜好太多。供參
https://i.imgur.com/YvYwV4u.jpg
https://i.imgur.com/WbyHNnG.jpg
工地手套??",youtuber,246,,M,逢甲大學
154,Dcard,https://www.dcard.tw/f/youtuber/p/241039404,2023-01-19 03:52:12,老高與小莫：外星人訪談錄,"https://youtube.com/watch?v=gEdn2Riy9Y0&feature=share
有人和我一樣，看完覺得好深奧、好有道理嗎？有一種原來如此的感覺。

雖然知道老高講的東西三分真，七分假，但我還是很愛聽，很愛胡思亂想有關於外星生命與外星文明的事。",youtuber,0,turkey1011,M,擺渡人
155,Dcard,https://www.dcard.tw/f/youtuber/p/241024312,2023-01-17 01:05:11,這是廚魔嗎XD,"雖然是對岸的影片
但知識跟專業度都很高
感覺屌打很多料理頻道
https://youtu.be/K5jD8LXtb9o",youtuber,5,,M,國立高雄應用科技大學
156,Dcard,https://www.dcard.tw/f/youtuber/p/241068903,2023-01-23 20:01:11,愛莉莎莎之令人嘆為觀止的行銷術,"來為大家破解愛莉莎莎令人嘆為觀止的行銷術！
首先第一步，開課前要先給一段時間募資
課都還沒做完就不斷燒大家
4月份才開課，去年12月就開始在賣
這絕對是超級行銷手法之一
否則大可等到課程做完上架後再賣就好
說實在她現在賣的都是她本身的流量、帶貨量
根本不是課程本身有沒有效
又不是每個人都像愛莉莎莎可以靠爭議吸引流量
也不是每個人的人設都像愛莉莎莎一樣敢講、做自己，所以造成大家對她業配團購的東西有一定的信任度

還有也不是每個人都像愛莉莎莎一樣臉皮厚、愛耍小聰明
譬如假裝做120萬Q&A，實際上是在推銷課程，滿滿的課程業配，從頭到尾沒有偏離課程的主題
還有不斷拿一對一的個案分析來燒大家，要知道課程裡不可能有一對一的分析
在課程上架之前不斷拿一對一的東西來燒，真的很會！

舉例：建議小喵發調色教學貼文，然後說這是課程裡面會教的！什麼鬼？這是一對一的諮詢分析，根本不會在課程裡，課程內容還是要等課程上架才會知道，怎麼能拿一對一的分析說這是課程內容？

不是我在亂抹黑，以下截圖自己看
https://i.imgur.com/SgpEYaT.jpg

https://i.imgur.com/S5da0RG.jpg

這篇就先打到這，愛莉莎莎的行銷術真的要講講不完",youtuber,197,glorianotafraid,F,看見莎莎
157,Dcard,https://www.dcard.tw/f/youtuber/p/241067510,2023-01-23 15:13:20,蔡阿嘎⋯囤片王,"https://youtu.be/_9EkNAenHMc

太扯了⋯這片到底「囤」多久

嘎哥！！！海巡隊 ㄔㄨㄌㄞㄍㄨㄥ

https://i.imgur.com/HB0ORjD.jpg

https://sticker-assets.dcard.tw/images/97779c9d-9645-4bff-a1e2-313117470be3/orig.png",youtuber,46,idcml,F,😾😾😾
158,Dcard,https://www.dcard.tw/f/youtuber/p/241070996,2023-01-24 08:43:26,沒有人推 融融歷險記？,"過年之前發現的
然後過年時候狂看了好多系列
埃及
伊朗
還有卡達世界盃
…
接下來要繼續看東北還有台灣走路環島

這種這麼優質的竟然還沒破百萬！
推薦給大家…

https://youtube.com/@bensadventure",youtuber,6,資訊工程學系,M,國立中山大學
159,Dcard,https://www.dcard.tw/f/youtuber/p/241069992,2023-01-24 04:47:22,趁早移民，台灣人也要潤,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,youtuber,0,link0739,M,布萊德彼特
160,Dcard,https://www.dcard.tw/f/youtuber/p/241071469,2023-01-24 10:25:42,這是我對今年P+最失望的球員TOP5名單 大家可以把你最失望的球員留言在我的頻道讓我知道,https://youtu.be/TsCMYvI6I0Y,youtuber,2,ffghgcg333d,M,fchh
161,Dcard,https://www.dcard.tw/f/youtuber/p/241087487,2023-01-27 04:37:01,我覺得阿滴、九妹、蔡阿嘎、howhow等台灣ytr前輩需要出來負責,"台灣的ytr環境基本上就是炒紅之後接業配
然後按時上不用企劃的廢片
就能賺好幾棟透天
等生小孩再拿出來洗快要過氣的流量
或是開箱自己的豪宅工作室
不斷的餵垃圾給台灣觀眾
如此賺大錢
這樣墮落的環境
這些前輩需要出來負責
他們就相當於政治界的柯建銘
掌控所有資源卻只為了私利著想
用沒有素質的廢片麻痺台灣觀眾的思考能力
想要出頭只能拍廢片
因為台灣觀眾已經被這些人洗腦到只看廢片
對真正有料的視頻反而會覺得無聊
請這些人馬上退出yt
這是為了台灣ytr發展著想",youtuber,3,thrall,M,鬼畜和真
162,Dcard,https://www.dcard.tw/f/youtuber/p/241074352,2023-01-24 19:49:49,阿滴痛風國民黨（支持者）也解釋成業力？,"首先我並沒有追蹤這個社團，是Facebook推播給我，也點進去看了其他留言，覺得攻擊點可笑又難以理解，所有的公眾人物的確都會被放大檢視，但是論要攻擊一個人跟自己政治對立，消費疾病真的是合理的嗎，他甚至不是政治人物，只看留言不看貼文還以為是什麼罪大惡極的人，這種連幼稚園小孩都知道沒禮貌的話，到一些七老八老的叔叔阿姨們在網路上一點禮貌都沒有。
當然這些可能是常態只是被推播到還是覺得問號到不行。
（還有23歲本來就是開玩笑老人不要再看不懂了😍在大謙問答影片也是毫不避諱講年齡的）

最後祝這些長輩新年快樂恭喜發財

https://i.imgur.com/eYpyGAc.jpg
https://i.imgur.com/wtNJkwC.jpg
https://i.imgur.com/jNeXK5R.jpg
https://i.imgur.com/F11IJFA.jpg",youtuber,25,idontknowqqwqq,F,蛤
163,Dcard,https://www.dcard.tw/f/youtuber/p/241065701,2023-01-23 10:00:44,這些貓咪也太可愛了,"是新的貓咪頻道，還ㄧ起吃圍爐餐^_^
也藉影片來祝大家新年快樂喔㊗️
https://youtu.be/sedbZVY9O6Q",youtuber,17,,F,馬偕醫護管理專科學校
164,Dcard,https://www.dcard.tw/f/youtuber/p/241086753,2023-01-27 00:52:47,嘎嫂二伯,"二伯超級漂亮 聰明又賢慧 ，阿嘎上輩子積超多陰德 ，才能娶到二伯的吧～～～
有夠羨慕
而且 hahababy  衣服品質真的很讚 
我最喜歡的YouTuber 就是二伯了 ❤️",youtuber,1,kevinwang0731,M,邦威迪茲
165,Dcard,https://www.dcard.tw/f/youtuber/p/241073617,2023-01-24 16:41:31,被說長的像蔡阿嘎？,"上次搭高鐵突然被一群女學生包圍
以為我的春天終於來了
結果她們興沖沖的問：你是蔡阿嘎嗎？可以跟桃貴拍照嗎？
當下我只想說：嘎奇里麥猴爛🤬",youtuber,26,taiwan1450,M,前線報導
166,Dcard,https://www.dcard.tw/f/youtuber/p/241069183,2023-01-23 23:34:08,joeman為什麼敢跟艾瑞斯合作啊？,"九妹自己那麼紅，能邀的藝人那麼多，幹嘛找這種接詐騙廣告連個道歉都沒有的藝人啊？
小豬那種是私事，影響幾個身邊的人屬於緋聞，封殺力度沒那麼大可以理解，艾瑞斯這個是殘害普羅大眾，這都可以假裝沒事的喔？
還是九妹也在賭台灣人都金魚腦
隔壁棚Bump反詐騙搞得要死要活出入國外為社會付出，結果這幾個有錢有流量的大網紅完全不管社會責任有錢有流量就好
真的超級可悲，不說了，先去倒讚九妹👍
https://youtu.be/Ir3YjGZRyKk
https://youtu.be/4A8J2bBH3fw",youtuber,192,,M,國立高雄第一科技大學
167,Dcard,https://www.dcard.tw/f/youtuber/p/241082695,2023-01-26 09:28:03,紀崴哥母胎單身遇到愛第二集不會上片了！大家可以散場了,"藍狐獴社群有po文，原本紀崴兄母胎單身遇到愛第二集不會上了，因為考量到負面言論過多，擔心紀崴哥心理承擔不住，頻道主和紀崴哥討論第二集還有一個半小時的心路歷程就不上片了，讓話題終止於次。
https://i.imgur.com/GGr1wVB.jpg
https://i.imgur.com/45vny8z.jpg

想想紀崴哥的確是真心想改變，可惜那個愛德華害到了紀崴哥，傳授不適合他的方式，雖然負面評價很多，但還是鼓勵紀崴哥，先潛沉一陣子，自我提升。
1.外型沒有差到到要去整形，健身減肥，換個髮型，拿下眼鏡，健身出好身材，穿素T配牛仔褲，天冷搭個皮衣外套或休閒西裝外套就很好看。
2.修改說話方式，說話嘴巴張開，講話不清楚比牙齒不整齊還嚴重。
3.把上把妹課程的錢省下來，找一個自己有興趣的事情去做，旅行或閱讀都好，讓這些經歷變成自己的東西，聊天自然會有深度與話題，而非只用套路模板，這樣聊不深入又會被看破，把錢花在培養內涵會比學不適合你的方法好。
4.當你有自己的生活後，開始多認識朋友，男女不拘，不要帶任何目的，建立與人互動的橋樑，這樣才會有能力和異性更進一步。

總之，祝福紀崴哥了！
另外大家可以散場啦！
https://youtube.com/@bluemeerkat",youtuber,1,,M,國立政治大學
168,Dcard,https://www.dcard.tw/f/youtuber/p/241092954,2023-01-27 23:27:42,這是什麼意思YouTube 也要瑞克搖嗎？,https://i.imgur.com/S6BcGiX.jpg,youtuber,1,zhanglove1005,M,ZYC
169,Dcard,https://www.dcard.tw/f/youtuber/p/241111162,2023-01-30 14:14:51,為什麼講到VW就聯想到汽車品牌？,"只是有個youtuber取名叫VW
有些人就很愛開玩笑說是Volkswagen
那下次有人youtuber名字叫Toyota、Nissan、Ford、Honda、Hyundai、BMW、Audi、MB(Mercedes-Benz)、Lexus、Mazda、Suzuki、Volvo我都不感到意外了

對了還真的有人拿汽車名當youtuber
那個人就是鈴木的日常
因為鈴木=Suzuki
哈哈",youtuber,0,chou220220,M,粥博士
170,Dcard,https://www.dcard.tw/f/youtuber/p/241112792,2023-01-30 17:50:05,Toyz證據無敵的吧~館長根本頂不住啊,"直接貼證據
https://i.imgur.com/GYzuJKJ.jpg
事發時間：
https://i.imgur.com/UcrFNc3.jpg

29號的告知，來自30號的對話紀錄
這來自未來的證據太強大了，怎麼頂得住！！",youtuber,2,,M,淡江大學
171,Dcard,https://www.dcard.tw/f/youtuber/p/241102933,2023-01-29 12:10:26,館長要廠商封殺toyz?,"之前館長不是才叫統神不要搞抵制 員工都是要吃飯的
阿現在叫廠商封殺椅子 椅子是不用吃飯嗎

https://i.imgur.com/tI5M93W.png
https://i.imgur.com/AM9b3JV.png
https://i.imgur.com/ngTNVXf.png",youtuber,49,ejdjdj,M,djdidu
172,Dcard,https://www.dcard.tw/f/youtuber/p/241096452,2023-01-28 12:43:01,反正我很閒三年前的預言影片,"因為Toyz我看了戀愛家教A的握

因為A的握我看了藍狐獴的紀崴約會

老實說剛開始我覺得主持人很像在看紀崴笑話

但看到主持人幫紀崴找的三位聯誼女生

前兩位沒90分也有85分

尤其第三位更厲害超健談

這個節目是很認真的在幫紀崴

為了代表我的歉意

整部影片出現的廣告我都沒按略過

最後我覺得A的握和紀崴

一直給我一種既視感

後來腦中忽然出現一個聲音

『大家好，我是浪漫Duke，找回屬於你的浪漫』
https://i.imgur.com/gHKXXlU.jpg",youtuber,29,,M,國立臺灣海洋大學
173,Dcard,https://www.dcard.tw/f/youtuber/p/241097169,2023-01-28 14:26:58,問問大家對盧志遠的新影片的看法,"簡單來說整部影片就是盧志遠在為自己人抱不平 覺得顧客沒消費又來留一星評論

雖然很多事件當下的細節不清楚 但我自己覺得如果我是消費者 我聽到「妳知道妳的髮質很差嗎」「送客」之類的詞彙 加上「假設」先前雙方的互動已經不友善下 我肯定也是不爽啦

看完留言就是兩派 一派認為志遠是對的 一派覺得用詞要改善 甚至覺得志遠沒想解決問題

我自己看完影片也覺得志遠跟史地夫在兩個人一搭一唱互相覺得自己的公司 員工沒問題 問題都是那位「客人」的

想看看板上大家怎麼想
https://youtu.be/Hx-31ZszjIE",youtuber,0,,M,國立臺灣大學
