system_id,dataSource,artUrl,artDate,artTitle,artContent,commentCount
348,Mobile01,https://www.mobile01.com/topicdetail.php?f=709&t=6911880,2024-01-30 01:55:00,--親民Tiffany藍-- CASIO EFR-S108D-2BV 腕錶簡易開箱,"本次要分享的主角是CASIO EDIFICE EFR-S108D-2BV過去只要有人說被我的分享成功推坑都會覺得是鼓勵性質的客氣話，感激在心之餘並不敢當真但這回確確實實是看了時尚板的前輩分享後被心中的小惡魔接管回過神來後人已在電腦前不聽使喚敲打鍵盤或許這就是01的最高宗旨今天你不勸敗人明天就換人勸敗你印象中上回購錶已是2020年的黑農--你農我農-- CASIO 暗黑農家橡樹 GA-2100-1A1 疊疊樂開箱託老同學車小玉葛格的福，有幸原價入手當時的人氣擔當在那之後多以記錄友人的愛錶為主什麼都好就只是壓力有點大，畢竟不是自己所有、大意不得這次逛到了前輩們分享的EDIFICE EFR-S108D系列開箱直覺造型質感都有一定水準好奇查了下售價竟低於自己的盲猜預期，這種落差等同直接在內心的小火苗上狂灑汽油可以理解何以前輩會不做選擇果斷包色EFR-S108D藍綠/黑白皆有各自的美放射盤/刷絲的色澤相當耐看有變化想想已有綠色系的錶，黑白的選擇較多遂在相對高調的Tiffnay藍(或稱湖水綠)與沉穩藍面之間做抉擇最終還是欲騷包一回的嚐鮮心態勝出再者T藍的錶款未若藍面豐富也是考量之一就這麼剛好，電商有活動，一連串combo技下來入手價格約為定價的58折真的差點就連同藍面一塊加入購物車果然還是沒有前輩們的霸氣沒等太久就在家門口踢到了小盒子包裝相當簡潔，兩層紙盒皆燙有CASIO EDIFICE字樣雞蛋裡挑骨頭一下1. 標籤能不能再稍微貼正一點點就好2. 若紙盒能與面盤顏色搭配就更正點了開盒馬上被T藍閃到很喜歡這個藍不藍、綠不綠的搶眼風格趕緊把膜料撕掉，撕得猴急奔放重量110g，金屬錶身拿起來算有存在感厚度7.8mm，相當輕薄，冬天有優勢，不會卡在袖口實錶的質感超乎預期，拉絲搭配邊角等局部拋光只要轉動錶身，就有閃閃反光的效果藍寶石水晶鏡面十分清透，看了通體舒暢八角的造型就心照不宣了，四個角落螺絲有向中心對齊背蓋也有細節著墨，佈局不歪斜盤面簡潔，最基本的三針+小面積日期窗不確定加個日期放大鏡會不會更有模有樣夜光為綠色，私心希望再偏藍一些所有調整透過單一旋鈕，可輕鬆外拉內推官宣防水達到100m蠻訝異的直覺似乎容易入水，但不會特別為此實驗EDIFICE系列在原廠的註解是""結合動態設計與尖端科技的金屬類比手錶""EFR-S108D是其中最簡單的一款其他多半至少帶有計時功能以這個價位來說真的非常滿意頂多覺得Logo偏機能化在EFR-S108D文錶風格上略為不搭其他像錶節的中間還是有不盡如意的地方但回到價格來看都是瑕不掩瑜的至於能不能駕馭T藍的問題答案是真的比較難好在個人衣櫃打開清一色黑白灰至少穿搭上不至於突兀盤徑約為38mm，搭配我各種意義上不粗的手骨算剛好顏色會隨著光源的色溫而呈現偏綠或偏藍對顏色要求準確的朋友建議現場看過較保險EFR-S108D-2BV倩影這幾年錶市真的陷入過去前所未有的瘋狂特定品牌的溢價已完全超乎想像就算價格逐漸下修仍舊令人咋舌想要在AD店看到熱門款實錶的機會也不高觀念也潛移默化非保值的款不考慮到底是看上""增值空間""還是真心喜愛錶本身早已分不清楚不過不遷就大環境，先好好反省自己!這次的購錶，稍稍找回久違的新鮮快樂感無壓力、無目的、無預期的單純最後來個CASIO合照作為結尾PS. 01聯名款持續收藏著以上分享! 感謝耐心閱讀至此的朋友們EFR-S108D-2BV規格小檔案錶殼尺寸44.8 / 39.9 / 7.8mm110g約略電池壽命：使用SR916SW為3年不鏽鋼資料來源：CASIO官網",7
349,Mobile01,https://www.mobile01.com/topicdetail.php?f=709&t=6911834,2024-01-30 00:10:00,數位數字正常指針異常,"請問各位先進,我的型號為GG1000，數位時間是對的，但指針異常，時間校正後，沒多久又變不準？這是齒輪掛掉了嗎？",2
350,Mobile01,https://www.mobile01.com/topicdetail.php?f=595&t=6912000,2024-01-30 05:51:00,請益金屬框精品眼鏡推薦 內有選手,上個月不小心在浴室跌到也把眼鏡一起摔壞了 本來想說還是就速配的配一配就好 還沒戴滿一個月鏡片就掉下來3次= =所以還是決定買貴一點又有品質保障的眼鏡 目前有考量了這些品牌的眼鏡 都跟我之前戴的框差不多 主要想知道大家有沒有比較推薦哪個牌子 如果是選手外的也歡迎推薦給我！上 EYEVAN中 OGxOliver Goldsmith下 ic! berlin,0
351,Mobile01,https://www.mobile01.com/topicdetail.php?f=301&t=6912002,2024-01-30 05:55:00,身體嫩膚保養(海鹽磨砂沐浴露+A醇活煥身體乳),我的手臂這陣子側邊顆粒感偏多，摸起來粗粗的，觸感很不平整用了身體的去角質和乳液後，有改善皮膚狀況，來分享一下我怎麼保養( ELICLEAN海鹽磨砂SPA沐浴露 )香氣味道舒服好聞，洗起來我覺得很放鬆沐浴露起泡後泡泡非常綿密，洗感溫和不刺激肌膚去角質的同時，不會傷害到原本的膚質～一邊深層清潔，一邊鎖水保濕洗完皮膚摸起來真的很細緻，嫩膚效果不錯( 森歐黎漾-絲絨牡丹A醇活煥身體乳 )乳液是牡丹花的香氣，質地偏厚一些，但很好推勻擦完身體不會有一層乳液的黏膩感，很清爽、吸收也快每天洗完澡後擦這支，皮膚的顆粒感也有明顯改善，摸起來不會凹凸不平，感覺皮膚更好摸滑嫩而且非常保濕，不會乾燥脫皮，挺滋潤的但觸感不會油膩兩樣簡單的嫩膚保養分享給所有皮膚粗糙的大家,2
352,Mobile01,https://www.mobile01.com/topicdetail.php?f=598&t=6912523,2024-01-31 06:00:00,這品牌的靴子適合給扁平足穿嗎？,身為扁平足，都會以穿著舒適為考量，大多就都穿休閒鞋跟寬鞋居多，感覺也比較舒服～但最近很想換個風格搭衣服，之前逛街的時候有看到anns的靴子好像滿適合扁平足，也可以搭想搭的裙子＞／／／＜想問這邊的你們有穿過嗎？適不適合穿呢？,4
353,Mobile01,https://www.mobile01.com/topicdetail.php?f=598&t=6912118,2024-01-30 08:19:00,求推薦！想買防水鞋,上週台北下了一整個禮拜的雨一個禮拜濕了三雙鞋目前考慮多買一雙運動鞋交替著穿想問問大家有沒有推薦的防水鞋之前爬文過米特跟ptt米特很多人分享v-txx穿沒多久就壞ptt有人是說v-txx年限最多就一年雖然也有看過雨靴啦但感覺實穿性比防水鞋再小一點穿雨靴去辦公室好像也很怪...歡迎大家多多推薦/分享謝謝～,0
354,Mobile01,https://www.mobile01.com/topicdetail.php?f=301&t=6912251,2024-01-30 13:40:00,小孩適合隱形牙套嗎？祥晉牙醫顏章伊醫師推薦嗎？,女兒遺傳到我，牙齒亂又暴牙現在國中，醫生有建議可以讓他戴牙套矯正趁現在骨骼還沒定型矯正效果會比較好，不要錯過黃金時間我查過傳統跟隱適美，雖然隱適美價格比較高但是好像可以讓小孩少受一點苦但是很怕孩子沒有自制力......想問各位，有讓孩子戴隱形牙套的經驗可以分享嗎?我住新豐，有看到網友推薦新豐祥晉的顏醫師，想問問評價如何?,0
355,Mobile01,https://www.mobile01.com/topicdetail.php?f=598&t=6912124,2024-01-30 08:28:00,「開箱」 Balenciaga Paris BB-logo canvas trainers,話說最近快過年了該買一雙新鞋子沾沾喜氣巴黎世家的運動鞋以超厚鞋底最為出名之前也買過一雙超厚鞋底的不過穿不是太習慣這次的這雙比較平易近人一點出勤率應該會高一些但我發現最近他們家的鞋子製造產地比較多樣一點大家買的時候可以多多留心一點,1
356,Mobile01,https://www.mobile01.com/topicdetail.php?f=596&t=6912159,2024-01-30 09:32:00,大家入手春裝了沒,那天去逛UNIQLO發現已經開始陸續在上春裝新品了（上週不是還好冷嗎XD)有出一些像是沒那麼厚的長袖T或是休閒外套之類色調也比較春天清新感的不知道大家入手春裝沒,2
357,Mobile01,https://www.mobile01.com/topicdetail.php?f=595&t=6912085,2024-01-30 07:25:00,抗藍光隱形眼鏡對抗疲勞酸澀有感嗎?,前陣子配眼鏡的時候聽了店員的建議升級成抗藍光的鏡片覺得戴起來感覺還不錯在家使用電腦的時候兩三個小時下來眼睛的疲倦感和乾澀感沒有平常戴隱形眼鏡那麼嚴重因為我長時間戴眼鏡會壓鼻子 耳後也會不舒服還有我是高度近視戴眼鏡照鏡子總覺得臉會變形不好看所以習慣是只有在家會戴眼鏡出門都一律戴隱形眼鏡請問戴抗藍光隱形眼鏡的大大抗藍光隱形眼鏡是否也能跟抗藍光鏡片有一樣的效果,2
358,Mobile01,https://www.mobile01.com/topicdetail.php?f=301&t=6912093,2024-01-30 07:36:00,冬天保養 平常的護膚步驟?,最近天氣一直變化 加上乾冷濕冷交替 對皮膚的影響真是大想請教大家 冬天的保養你們有什麼習慣或小撇步?我自己主要是在洗完澡後會迅速擦上化妝水和乳液 希望保持肌膚的水潤也有試過使用凡士林 但好像會容易長痘痘,1
359,Mobile01,https://www.mobile01.com/topicdetail.php?f=596&t=6912521,2024-01-31 05:56:00,請問一下謠傳快倒閉的這個台灣服飾品牌是哪一間,害怕到心臟心跳加速，呼吸不過來,3
360,Mobile01,https://www.mobile01.com/topicdetail.php?f=598&t=6912388,2024-01-31 02:14:00,皮鞋的皺痕有辦法消除嗎?,"前陣子買了一雙外出穿搭用的皮鞋外出時難免有時候會需要蹲下或是跑動因此皮鞋開始有皺痕出現,擦鞋油也遮不掉想請教大家這是一定會有的,還是有辦法消除掉嗎?",3
361,Mobile01,https://www.mobile01.com/topicdetail.php?f=301&t=6912398,2024-01-31 02:29:00,#分享 音提波初體驗~~,之前就一直很想做音提波朋友推薦就跟她一起去做看看了整體效果還蠻好的!!我是做腰圍管理的部分先來看一下環境~整體還可以分享一下療程心得我做的是主打不會破壞皮下組織的皇家音提波整體過程不會到太久~也不會很痛，很久之前打過都會很痛蠻意外的是打完不會紅腫一開始很怕打在腹部會需要修復期哈哈(雖然也是沒人會看到打完覺得緊實不少，因為是第一次所以還沒有改善很多不過這樣比較下來蠻有感的~請忽略我的一堆痣XD,2
362,Mobile01,https://www.mobile01.com/topicdetail.php?f=376&t=6913392,2024-02-02 02:43:00,東德-Glashütte,從波蘭網購運送到香港😍，東德-Glashütte-Made in GDR Glashütte,0
363,Mobile01,https://www.mobile01.com/topicdetail.php?f=301&t=6913257,2024-02-01 16:48:00,去年七月植髮，現在來分享一下。,前言，自從頭髮越來越稀疏後，平常都會使用髮粉或戴帽子出門，多年來使用波斯卡跟生髮水還有生髮帽，(感覺生髮帽真的沒啥用)也只是維持著原本髮量，頭頂漩渦處有很明顯的禿一塊，還有就是將頭髮梳順或沾濕，也會很明顯的髮量稀疏，曾想過就不在乎旁人眼光了，但心裡還是拼命的抵抗，即使經過了這麼多年，也依舊使用著藥物，夢想著有一天能夠抗禿成功。就這樣一直到今年，我下定決心去植髮了，心裡想就當最後一個機會，預算原本是2X萬，但後來去諮詢後拉升到35萬，有問醫生，我植完後是否能像他的範例一樣，髮量跟正常人一般，醫生跟我說，他的範例是使用生髮水跟吃藥前的範例，而我已經使用生髮水跟用藥多年，該長的都長了，所以我可能沒辦法達到像他們一樣的髮量，聽完後，雖然有點灰心，但我還是很堅定的想動手術。以下是我植髮的部位。第一天植完髮後不小心撞到頭，導致一些植髮掉了下來，真的相當心痛，但回診時，護士安慰我說，我的後枕取髮部位，毛囊都相當健康，所以他們總共移植了一萬根左右的頭髮到我頭頂，要我別太擔心。在手術的那段期間，因為手術的關係，還有就是停用生髮水跟藥物，頭變得非常的禿，而且毛囊炎相當嚴重，所以我盡量避免戴帽子，也不使用髮粉，以免影響植髮，就頂著非常禿的頭出門見人，心想應該有不少親朋好友都嚇到了吧，畢竟他們沒見過我禿頭的樣子。中間還經歷了一些波折，就不詳述了，接下來是半年的生髮效果。目前半年，我覺得效果已經有達到我的標準了，而且我也都不再戴帽子跟使用髮粉了，上個月回診，醫生還跟我說接下來還會繼續長，一年才會全部長出來，聽到這裡我還蠻高興的。那我覺得可能原因是，我本身是捲髮，髮質也偏粗糙，所以看起來植髮效果比較好，還有最關鍵的就是，醫生也說我腦後的毛囊比常人都健康，甚至覺得或許是頭頂的營養都被後面的毛囊給吸收掉了。(這句沒科學實證，醫生應該是打趣說笑的。)這也讓我深深覺得，地中海基因真的很可怕。其實本人不愛發文章，平常都是在論壇潛水居多，如今會想發文，因為也很常在這個論壇逛有關禿頭的文章，所以想跟大家分享我的經驗。最重要的點是，想勸大家，不要相信任何偏方，唯一有效的就是吃藥跟擦生髮水，那些吃的營養品，跟什麼頭皮保養品都是沒用的，請大家別浪費錢了。生髮帽我就不確定了，目前也都還是會繼續戴。這邊我不推薦醫生，因為我不是葉配，自己也是網路上隨便GOOGLE出來的醫生，還有我自己的感覺是，植髮畢竟還是有風險，所以我不想隨意推薦醫生給大家。如果你真的沒人可以詢問，或是真的很想找人聊聊禿頭的事情，也可以私訊我，在此祝大家抗禿成功。,0
364,Mobile01,https://www.mobile01.com/topicdetail.php?f=598&t=6913609,2024-02-02 07:59:00,個子矮穿紅翼8085/8111系列會顯矮嗎？,個子矮穿紅翼8085/8111系列會顯矮嗎？,0
365,Mobile01,https://www.mobile01.com/topicdetail.php?f=721&t=6912473,2024-01-31 04:05:00,Tissot Heritage 1938 大家怎麼看,最近很想買的一支錶特別是鮭魚面的附上圖片提供參考請問有人有入手了嗎？這支值得買嗎？手邊只有一支浪琴朋友說不要浪費錢降級去買天梭是真的嗎？,3
366,Mobile01,https://www.mobile01.com/topicdetail.php?f=595&t=6912550,2024-01-31 06:53:00,[開箱] Nikon室內型中近距離漸進鏡片+睛粹濾藍光恆鑽PLUS D5鍍膜,年底時有配一副辦公室用中近距離的多焦點眼鏡，原本已有配一般用的多焦點，但因漸漸感覺到近距離看得吃力、模糊，且眼睛酸澀，才想到可能需要，後來回我之前配的眼鏡店問驗光師，發現不少人會配辦公室中近距離專用的(但他說通常是老花偏深一點的)，就如之前十月多版上對這塊有熱絡討論，總之我就也決定配一副了！順便重新驗光。重驗後發現，這兩年來真是用眼過度，雖然近視沒太大變化，但老花硬是又多了50度，太可怕了！除了挑新眼鏡以外，這次我也嘗試配Nikon的鏡片，目前還沒配過，打算體驗看看使用感如何。近視R：375，L：425，老花175，折射率1.6，Nikon室內型中近距離漸進鏡片+睛粹濾藍光恆鑽PLUS D5鍍膜。新眼鏡KOZO不錯，鏡腳末端有重量，戴起來滿穩的，想說看書或3C，頭通常往下看，這樣可以減少討厭的扶眼鏡機會。這裡還有個小重點可分享：要配中近距離多焦點的話，可以先量好室內電腦螢幕跟你的距離是幾公分，以便直接提供給驗光師配鏡。近距離改用中近多焦點後，覺得雙眼有很明顯超～～舒緩的感覺，好像徹底解放，讚！感覺電腦字變清晰，沒什麼惱人盲區感，很推薦給老花加深，近距離閱讀吃力的人可以配。由於也常會在家看電子書，覺得真是配對了！現在很感動是看書、看手機，眼睛看得都舒服很多，而且很清晰舒適，不太需要刻意壓低角度去看，標籤小字之前是得直接把眼鏡拿下來看，現在完全不用，戴眼鏡看也很清楚很輕鬆！像這種魔王級標籤小字竟然也可以讀出來了！！在外實際使用（去咖啡廳等朋友空檔發現可以來拍一下，沒想到一看到菜單就派上用場了(字很小但是內文解說看得很清楚，…請忽略一堆售完貼紙)配中近多焦本來一開始是想直接就放在辦公位置上了，不過後來也想在家放鬆著看，所以後來還是改成每天帶在包裡，反正我都是坐定才換，到後來，就想隨身帶了。來美拍一下XD遠看就真的會稍微糊一點，但還是一眼可以看到螢幕上的字，眼睛還是舒服的（但走路的話會有些浮浮感，還是坐定再戴比較好）。目前大概就都一般室內使用，鏡片目前沒什麼髒汙感，眼睛看起來舒服，感覺鍍膜效果也不錯。附帶一提：這次回去配，在靈魂之窗後山埤店，發現店裡多了位配鏡師妹妹，好像是專門供挑眼鏡、給眼鏡建議相關服務的，也會調框，這次讓她服務到覺得還滿親切的，她有先瞭解我有沒有特定的喜好（但我不想設限），總之大概嘗試一陣子，沒想到算滿快就挑到我想要的眼鏡了！簡直是我這種選擇困難人的救星～～不過挑框色時，有時好像意見表達有點太含蓄啦~可能會擔心得罪客人，我倒是覺得能再單刀直入一點更好囉！以上實際體驗分享～至於一般的多焦點我最近才換，之後可能有機會再PO上來吧，先預祝大家新年快樂～！,2
